jahrgang,vorname,geschlecht,Anzahl
2014,Leda,weiblich,1
2014,Leena,weiblich,1
2014,Leila,weiblich,1
2014,Lejla,weiblich,2
2014,Lena,weiblich,5
2014,Lene,weiblich,2
2014,Leona,weiblich,2
2014,Leoni,weiblich,1
2014,Leonie,weiblich,7
2014,Leonor,weiblich,1
2014,Leonore,weiblich,1
2014,Letizia,weiblich,1
2014,Leyla,weiblich,1
2014,Lia,weiblich,9
2014,Lian,weiblich,1
2014,Liana,weiblich,1
2014,Lidia,weiblich,1
2014,Lila,weiblich,1
2014,Lili,weiblich,1
2014,Liliane,weiblich,1
2014,Lilith,weiblich,2
2014,Lilly,weiblich,3
2014,Lily,weiblich,5
2014,Lina,weiblich,14
2014,Linda,weiblich,7
2014,Linn,weiblich,1
2014,Liora,weiblich,2
2014,Lisa,weiblich,10
2014,Liv,weiblich,5
2014,Livia,weiblich,8
2014,Liya,weiblich,1
2014,Liz,weiblich,1
2014,Liza,weiblich,1
2014,Lois,weiblich,2
2014,Lola,weiblich,2
2014,Lorena,weiblich,6
2014,Loretta,weiblich,1
2014,Lorin,weiblich,2
2014,Lotta,weiblich,1
2014,Lotte,weiblich,1
2014,Lotti,weiblich,1
2014,Lou,weiblich,6
2014,Louisa,weiblich,4
2014,Louise,weiblich,5
2014,Luana,weiblich,7
2014,Lucia,weiblich,2
2014,Lucie,weiblich,4
2014,Lucinda,weiblich,1
2014,Lucy,weiblich,6
2014,Lucía,weiblich,1
2014,Luisa,weiblich,12
2014,Luna,weiblich,6
2014,Lydia,weiblich,2
2014,Lynn,weiblich,7
2014,Léa,weiblich,1
2014,Léonie,weiblich,1
2014,Madeleine,weiblich,2
2014,Magdalena,weiblich,3
2014,Maia,weiblich,1
2014,Maira,weiblich,2
2014,Maja,weiblich,1
2014,Majlinda,weiblich,1
2014,Malea,weiblich,1
2014,Malena,weiblich,3
2014,Malia,weiblich,4
2014,Malika,weiblich,1
2014,Malin,weiblich,2
2014,Malka,weiblich,3
2014,Malou,weiblich,3
2014,Manuela,weiblich,2
2014,Mara,weiblich,4
2014,Maren,weiblich,2
2014,Margot,weiblich,2
2014,Maria,weiblich,8
2014,Mariam,weiblich,1
2014,Marian,weiblich,1
2014,Marie,weiblich,3
2014,Marietta,weiblich,2
2014,Marija,weiblich,1
2014,Marilena,weiblich,1
2014,Marilia,weiblich,1
2014,Marina,weiblich,2
2014,Marion,weiblich,1
2014,Marita,weiblich,1
2014,Mariya,weiblich,1
2014,Marla,weiblich,1
2014,Marlene,weiblich,3
2014,Marta,weiblich,3
2014,Martha,weiblich,1
2014,Martina,weiblich,3
2014,Marwa,weiblich,1
2014,Maryam,weiblich,1
2014,María,weiblich,1
2014,Mascha,weiblich,1
2014,Matea,weiblich,1
2014,Mathilda,weiblich,5
2014,Mathilde,weiblich,1
2014,Matilda,weiblich,17
2014,Matilde,weiblich,4
2014,Maxime,weiblich,1
2014,Maxine,weiblich,2
2014,Maya,weiblich,5
2014,Mayra,weiblich,1
2014,Medina,weiblich,4
2014,Melanie,weiblich,3
2014,Melina,weiblich,7
2014,Melis,weiblich,2
2014,Melisa,weiblich,4
2014,Melissa,weiblich,5
2014,Melody,weiblich,2
2014,Meret,weiblich,6
2014,Merle,weiblich,2
2014,Mia,weiblich,15
2014,Mila,weiblich,16
2014,Milena,weiblich,1
2014,Milla,weiblich,3
2014,Mina,weiblich,5
2014,Mira,weiblich,5
2014,Miriam,weiblich,2
2014,Mirjam,weiblich,1
2014,Mirta,weiblich,1
2014,Moira,weiblich,1
2014,Mona,weiblich,5
2014,Monique,weiblich,1
2014,Morena,weiblich,1
2014,Muna,weiblich,1
2014,Myra,weiblich,1
2014,Myrta,weiblich,1
2014,Nadejda,weiblich,1
2014,Nadja,weiblich,1
2014,Naemi,weiblich,2
2014,Naila,weiblich,1
2014,Nana,weiblich,1
2014,Naomi,weiblich,9
2014,Natalia,weiblich,1
2014,Natália,weiblich,1
2014,Nayla,weiblich,1
2014,Nela,weiblich,1
2014,Nele,weiblich,2
2014,Nelli,weiblich,1
2014,Nicole,weiblich,1
2014,Nikita,weiblich,1
2014,Nina,weiblich,13
2014,Nisa,weiblich,2
2014,Nives,weiblich,1
2014,Noa,weiblich,4
2014,Noelia,weiblich,3
2014,Noelle,weiblich,1
2014,Noemi,weiblich,5
2014,Nora,weiblich,20
2014,Noémie,weiblich,3
2014,Noëlle,weiblich,1
2014,Nuria,weiblich,2
2014,Nyima,weiblich,1
2014,Olive,weiblich,1
2014,Olivia,weiblich,13
2014,Oona,weiblich,1
2014,Paula,weiblich,9
2014,Paulina,weiblich,2
2014,Pauline,weiblich,4
2014,Penelope,weiblich,2
2014,Petra,weiblich,1
2014,Philippa,weiblich,3
2014,Pia,weiblich,2
2014,Pina,weiblich,1
2014,Pinar,weiblich,1
2014,Priscilla,weiblich,1
2014,Priska,weiblich,1
2014,Rachel,weiblich,3
2014,Rafaela,weiblich,1
2014,Rebecca,weiblich,4
2014,Rebekka,weiblich,2
2014,Renée,weiblich,1
2014,Rhea,weiblich,1
2014,Rita,weiblich,2
2014,Rivka,weiblich,1
2014,Roberta,weiblich,1
2014,Robyn,weiblich,2
2014,Romy,weiblich,2
2014,Ronja,weiblich,4
2014,Rosa,weiblich,5
2014,Rosalia,weiblich,1
2014,Rose,weiblich,1
2014,Roya,weiblich,1
2014,Sabrina,weiblich,1
2014,Samara,weiblich,1
2014,Samia,weiblich,1
2014,Samira,weiblich,1
2014,Sandra,weiblich,1
2014,Sara,weiblich,17
2014,Sarah,weiblich,7
2014,Sarina,weiblich,2
2014,Sascha,weiblich,2
2014,Saskia,weiblich,1
2014,Scarlett,weiblich,1
2014,Selena,weiblich,2
2014,Selin,weiblich,1
2014,Selina,weiblich,2
2014,Selma,weiblich,2
2014,Serafina,weiblich,2
2014,Seraina,weiblich,6
2014,Serena,weiblich,1
2014,Serge,weiblich,1
2014,Sevdije,weiblich,1
2014,Sherin,weiblich,1
2014,Shirin,weiblich,1
2014,Sienna,weiblich,2
2014,Silja,weiblich,2
2014,Simona,weiblich,2
2014,Sina,weiblich,2
2014,Sinja,weiblich,1
2014,Smilla,weiblich,3
2014,Sofia,weiblich,17
2014,Sofie,weiblich,1
2014,Sol,weiblich,1
2014,Sonam,weiblich,1
2014,Sonia,weiblich,1
2014,Sonja,weiblich,2
2014,Sonya,weiblich,1
2014,Sophia,weiblich,19
2014,Sophie,weiblich,15
2014,Sora,weiblich,1
2014,Soraia,weiblich,1
2014,Soraya,weiblich,5
2014,Stella,weiblich,10
2014,Tamar,weiblich,1
2014,Tara,weiblich,4
2014,Telma,weiblich,1
2014,Tenzin,weiblich,2
2014,Teodora,weiblich,2
2014,Teresa,weiblich,1
2014,Tessa,weiblich,3
2014,Thais,weiblich,1
2014,Thea,weiblich,1
2014,Theresa,weiblich,2
2014,Tilda,weiblich,1
2014,Tilla,weiblich,2
2014,Toni,weiblich,1
2014,Tuana,weiblich,4
2014,Uma,weiblich,6
2014,Valentina,weiblich,12
2014,Valeria,weiblich,4
2014,Vanessa,weiblich,2
2014,Vania,weiblich,1
2014,Vanja,weiblich,1
2014,Vera,weiblich,3
2014,Veronica,weiblich,1
2014,Victoria,weiblich,10
2014,Vida,weiblich,1
2014,Viola,weiblich,5
2014,Virginia,weiblich,1
2014,Vita,weiblich,1
2014,Vivian,weiblich,2
2014,Viviana,weiblich,1
2014,Vivienne,weiblich,3
2014,Wanda,weiblich,2
2014,Wilma,weiblich,1
2014,Xenia,weiblich,2
2014,Yael,weiblich,3
2014,Yagmur,weiblich,1
2014,Yana,weiblich,1
2014,Yara,weiblich,4
2014,Yasmin,weiblich,1
2014,Yasmine,weiblich,1
2014,Yu,weiblich,1
2014,Yuki,weiblich,1
2014,Yuna,weiblich,8
2014,Zaira,weiblich,1
2014,Zara,weiblich,2
2014,Zita,weiblich,1
2014,Zoe,weiblich,7
2014,Zofia,weiblich,1
2014,Zora,weiblich,4
2014,Zoé,weiblich,2
2014,Zoë,weiblich,5
2013,Ada,weiblich,5
2013,Adela,weiblich,1
2013,Adelina,weiblich,1
2013,Adina,weiblich,1
2013,Adriana,weiblich,2
2013,Adrienne,weiblich,1
2013,Adèle,weiblich,1
2013,Agata,weiblich,1
2013,Agnes,weiblich,1
2013,Aida,weiblich,1
2013,Ainhoa,weiblich,1
2013,Aisha,weiblich,3
2013,Ajla,weiblich,1
2013,Akira,weiblich,2
2013,Alba,weiblich,1
2013,Albana,weiblich,1
2013,Alda,weiblich,1
2013,Alea,weiblich,6
2013,Alejandra,weiblich,1
2013,Aleksandra,weiblich,1
2013,Alessandra,weiblich,2
2013,Alessia,weiblich,3
2013,Alexa,weiblich,1
2013,Alexandra,weiblich,4
2013,Alexia,weiblich,1
2013,Alice,weiblich,7
2013,Alicia,weiblich,6
2013,Alina,weiblich,12
2013,Aline,weiblich,6
2013,Alisa,weiblich,7
2013,Alisha,weiblich,3
2013,Alissa,weiblich,1
2013,Alix,weiblich,3
2013,Aliya,weiblich,1
2013,Aliyah,weiblich,1
2013,Aliza,weiblich,1
2013,Alma,weiblich,9
2013,Almira,weiblich,1
2013,Alva,weiblich,3
2013,Amalia,weiblich,1
2013,Amanda,weiblich,1
2013,Amara,weiblich,1
2013,Amber,weiblich,1
2013,Amelia,weiblich,7
2013,Amelie,weiblich,5
2013,Amina,weiblich,7
2013,Amira,weiblich,5
2013,Amra,weiblich,2
2013,Amy,weiblich,1
2013,Amélia,weiblich,1
2013,Amélie,weiblich,9
2013,Ana,weiblich,3
2013,Anastasia,weiblich,1
2013,Anaïs,weiblich,1
2013,Andjela,weiblich,2
2013,Andrea,weiblich,2
2013,Anesa,weiblich,1
2013,Aneta,weiblich,1
2013,Angelica,weiblich,1
2013,Angelina,weiblich,5
2013,Anik,weiblich,1
2013,Anika,weiblich,2
2013,Aniko,weiblich,1
2013,Anina,weiblich,5
2013,Anita,weiblich,2
2013,Anjali,weiblich,1
2013,Ann,weiblich,1
2013,Anna,weiblich,25
2013,Annabelle,weiblich,1
2013,Annalisa,weiblich,1
2013,Anne,weiblich,1
2013,Anne-Sophie,weiblich,2
2013,Annie,weiblich,1
2013,Annik,weiblich,1
2013,Annika,weiblich,2
2013,Anouk,weiblich,7
2013,Antonia,weiblich,2
2013,Antonija,weiblich,1
2013,Aria,weiblich,1
2013,Ariana,weiblich,3
2013,Arsema,weiblich,1
2013,Asia,weiblich,1
2013,Asli,weiblich,1
2013,Astrid,weiblich,1
2013,Asya,weiblich,3
2013,Audrey,weiblich,2
2013,Aurelia,weiblich,3
2013,Aurora,weiblich,5
2013,Aurélie,weiblich,1
2013,Ava,weiblich,7
2013,Aya,weiblich,1
2013,Ayana,weiblich,2
2013,Aylin,weiblich,5
2013,Ayse,weiblich,1
2013,Azra,weiblich,1
2013,Beatrice,weiblich,2
2013,Beatriz,weiblich,3
2013,Belinda,weiblich,1
2013,Berfin,weiblich,1
2013,Bianca,weiblich,3
2013,Bianka,weiblich,1
2013,Bleona,weiblich,1
2013,Bonnie,weiblich,1
2013,Bracha,weiblich,1
2013,Caitlin,weiblich,1
2013,Camilla,weiblich,1
2013,Camille,weiblich,2
2013,Carla,weiblich,4
2013,Carlota,weiblich,1
2013,Carlotta,weiblich,4
2013,Carmen,weiblich,1
2013,Carolina,weiblich,4
2013,Caroline,weiblich,2
2013,Cecilia,weiblich,1
2013,Celia,weiblich,1
2013,Celine,weiblich,1
2013,Chana,weiblich,1
2013,Chandra,weiblich,1
2013,Chantal,weiblich,1
2013,Charlotte,weiblich,11
2013,Chaya,weiblich,1
2013,Cheyenne,weiblich,1
2013,Chiara,weiblich,13
2013,Chloé,weiblich,7
2013,Christelle,weiblich,1
2013,Christina,weiblich,1
2013,Clara,weiblich,11
2013,Clarissa,weiblich,1
2013,Claudia,weiblich,2
2013,Cléo,weiblich,1
2013,Cécile,weiblich,1
2013,Céline,weiblich,2
2013,Dafina,weiblich,1
2013,Danai,weiblich,1
2013,Daphne,weiblich,1
2013,Daria,weiblich,3
2013,Debora,weiblich,2
2013,Deborah,weiblich,2
2013,Delia,weiblich,2
2013,Deniz,weiblich,1
2013,Derya,weiblich,1
2013,Diana,weiblich,2
2013,Diane,weiblich,1
2013,Dijana,weiblich,1
2013,Dina,weiblich,4
2013,Dunja,weiblich,1
2013,Duygu,weiblich,1
2013,Edda,weiblich,1
2013,Eden,weiblich,2
2013,Eileen,weiblich,2
2013,Ela,weiblich,4
2013,Elea,weiblich,4
2013,Eleanor,weiblich,2
2013,Elena,weiblich,10
2013,Eleni,weiblich,2
2013,Eleonora,weiblich,1
2013,Eli,weiblich,1
2013,Eliana,weiblich,2
2013,Elif,weiblich,4
2013,Elin,weiblich,15
2013,Elina,weiblich,6
2013,Eline,weiblich,1
2013,Elisa,weiblich,7
2013,Elisabeth,weiblich,4
2013,Elise,weiblich,1
2013,Eliza,weiblich,3
2013,Elizabeth,weiblich,1
2013,Elke,weiblich,1
2013,Ella,weiblich,12
2013,Ellen,weiblich,1
2013,Elli,weiblich,1
2013,Ellie,weiblich,1
2013,Elly,weiblich,3
2013,Elma,weiblich,1
2013,Elodie,weiblich,3
2013,Elona,weiblich,1
2013,Elsa,weiblich,3
2013,Elzbieta,weiblich,1
2013,Ema,weiblich,3
2013,Emel,weiblich,1
2013,Emely,weiblich,1
2013,Emilia,weiblich,18
2013,Emilie,weiblich,7
2013,Emilija,weiblich,1
2013,Emily,weiblich,10
2013,Emina,weiblich,1
2013,Emine,weiblich,1
2013,Emma,weiblich,18
2013,Ena,weiblich,1
2013,Enya,weiblich,4
2013,Erica,weiblich,1
2013,Erin,weiblich,1
2013,Esra,weiblich,1
2013,Estella,weiblich,1
2013,Estelle,weiblich,2
2013,Esther,weiblich,4
2013,Eszter,weiblich,2
2013,Eva,weiblich,6
2013,Eve,weiblich,2
2013,Evelina,weiblich,1
2013,Evelyn,weiblich,1
2013,Ewa,weiblich,1
2013,Ezgi,weiblich,1
2013,Fabienne,weiblich,2
2013,Fanny,weiblich,1
2013,Farah,weiblich,1
2013,Farida,weiblich,1
2013,Fatima,weiblich,3
2013,Fatime,weiblich,1
2013,Federica,weiblich,1
2013,Filipa,weiblich,1
2013,Filippa,weiblich,1
2013,Filomena,weiblich,1
2013,Finja,weiblich,3
2013,Fiona,weiblich,4
2013,Flavia,weiblich,2
2013,Flora,weiblich,1
2013,Florence,weiblich,2
2013,Floriana,weiblich,1
2013,Franca,weiblich,1
2013,Francesca,weiblich,1
2013,Franciska,weiblich,1
2013,Frida,weiblich,4
2013,Frieda,weiblich,1
2013,Gabriella,weiblich,1
2013,Gaia,weiblich,1
2013,Gemma,weiblich,1
2013,Georgia,weiblich,1
2013,Georgina,weiblich,2
2013,Gioia,weiblich,4
2013,Giulia,weiblich,13
2013,Golda,weiblich,1
2013,Graziella,weiblich,1
2013,Greta,weiblich,4
2013,Hana,weiblich,6
2013,Hanna,weiblich,8
2013,Hannah,weiblich,7
2013,Harriet,weiblich,1
2013,Haxhere,weiblich,1
2013,Helen,weiblich,1
2013,Helena,weiblich,6
2013,Helene,weiblich,2
2013,Ida,weiblich,8
2013,Ilaria,weiblich,3
2013,Ilenia,weiblich,2
2013,Ilhan,weiblich,1
2013,Iliana,weiblich,1
2013,Ilona,weiblich,1
2013,Ina,weiblich,3
2013,Ines,weiblich,1
2013,Ioanna,weiblich,1
2013,Isabel,weiblich,3
2013,Isabella,weiblich,6
2013,Isabelle,weiblich,1
2013,Isidora,weiblich,1
2013,Iva,weiblich,1
2013,Jael,weiblich,1
2013,Jana,weiblich,4
2013,Jane,weiblich,1
2013,Janet,weiblich,1
2013,Janina,weiblich,1
2013,Janine,weiblich,1
2013,Janna,weiblich,1
2013,Janne,weiblich,1
2013,Jara,weiblich,4
2013,Jasmin,weiblich,3
2013,Jasmina,weiblich,1
2013,Jasmine,weiblich,1
2013,Jaël,weiblich,1
2013,Jeanne,weiblich,2
2013,Jessica,weiblich,3
2013,Jill,weiblich,1
2013,Joana,weiblich,1
2013,Joanna,weiblich,1
2013,Joanne,weiblich,1
2013,Johanna,weiblich,3
2013,Jolanda,weiblich,1
2013,Josefine,weiblich,2
2013,Josephine,weiblich,2
2013,Joséphine,weiblich,1
2013,Joya,weiblich,2
2013,Juli,weiblich,2
2013,Julia,weiblich,16
2013,Juliane,weiblich,1
2013,Julie,weiblich,8
2013,Juliet,weiblich,1
2013,Juliette,weiblich,2
2013,Julija,weiblich,1
2013,Juna,weiblich,5
2013,Juno,weiblich,1
2013,Kaltrina,weiblich,1
2013,Kamila,weiblich,1
2013,Karen,weiblich,1
2013,Karin,weiblich,1
2013,Karina,weiblich,1
2013,Karla,weiblich,1
2013,Karolina,weiblich,1
2013,Katarina,weiblich,2
2013,Katerina,weiblich,1
2013,Kira,weiblich,2
2013,Klara,weiblich,1
2013,Ksenija,weiblich,1
2013,Kyra,weiblich,1
2013,Ladina,weiblich,3
2013,Laila,weiblich,5
2013,Lakshmi,weiblich,1
2013,Lara,weiblich,15
2013,Larissa,weiblich,1
2013,Laura,weiblich,13
2013,Laure,weiblich,1
2013,Laurence,weiblich,1
2013,Lavinia,weiblich,2
2013,Layla,weiblich,2
2013,Lea,weiblich,15
2013,Leah,weiblich,2
2013,Leana,weiblich,2
2013,Leandra,weiblich,2
2013,Leila,weiblich,5
2013,Lejla,weiblich,1
2013,Lena,weiblich,3
2013,Leni,weiblich,3
2013,Leona,weiblich,6
2013,Leonie,weiblich,4
2013,Leonita,weiblich,1
2013,Leonor,weiblich,2
2013,Leticia,weiblich,2
2013,Letizia,weiblich,2
2013,Leyla,weiblich,2
2013,Lia,weiblich,8
2013,Liana,weiblich,1
2013,Liane,weiblich,1
2013,Lila,weiblich,1
2013,Lilia,weiblich,1
2013,Lilian,weiblich,1
2013,Liliana,weiblich,3
2013,Liliane,weiblich,1
2013,Lilli,weiblich,1
2013,Lilly,weiblich,2
2013,Lily,weiblich,5
2013,Lin,weiblich,1
2013,Lina,weiblich,8
2013,Linda,weiblich,5
2013,Linn,weiblich,1
2013,Liora,weiblich,1
2013,Lisa,weiblich,8
2013,Liselotte,weiblich,1
2013,Liv,weiblich,4
2013,Livia,weiblich,6
2013,Liza,weiblich,1
2013,Lora,weiblich,1
2013,Lorena,weiblich,8
2013,Lorin,weiblich,4
2013,Lotta,weiblich,3
2013,Lou,weiblich,3
2013,Louisa,weiblich,7
2013,Louise,weiblich,8
2013,Lovis,weiblich,3
2013,Luana,weiblich,5
2013,Lucia,weiblich,3
2013,Lucie,weiblich,3
2013,Lucy,weiblich,1
2013,Luisa,weiblich,12
2013,Luise,weiblich,3
2013,Luljeta,weiblich,1
2013,Luna,weiblich,5
2013,Lya,weiblich,1
2013,Lynn,weiblich,4
2013,Léonie,weiblich,1
2013,Madleina,weiblich,1
2013,Magdalena,weiblich,2
2013,Maia,weiblich,1
2013,Maira,weiblich,1
2013,Maja,weiblich,1
2013,Malea,weiblich,1
2013,Malena,weiblich,2
2013,Malin,weiblich,5
2013,Malina,weiblich,1
2013,Malka,weiblich,2
2013,Malou,weiblich,4
2013,Manon,weiblich,3
2013,Manuela,weiblich,1
2013,Mara,weiblich,5
2013,Maren,weiblich,1
2013,Margaret,weiblich,1
2013,Maria,weiblich,9
2013,Mariana,weiblich,1
2013,Marie,weiblich,3
2013,Mariella,weiblich,1
2013,Marielle,weiblich,2
2013,Mariia,weiblich,1
2013,Marija,weiblich,1
2013,Marilyn,weiblich,1
2013,Marina,weiblich,3
2013,Marion,weiblich,1
2013,Marisa,weiblich,2
2013,Marla,weiblich,1
2013,Marlen,weiblich,1
2013,Marlene,weiblich,3
2013,Marlène,weiblich,1
2013,Marta,weiblich,3
2013,Martha,weiblich,4
2013,Maryam,weiblich,2
2013,Mascha,weiblich,1
2013,Matea,weiblich,1
2013,Mathilda,weiblich,4
2013,Mathilde,weiblich,2
2013,Matilda,weiblich,13
2013,Matilde,weiblich,2
2013,Maude,weiblich,1
2013,Maura,weiblich,1
2013,Maxime,weiblich,1
2013,Maya,weiblich,8
2013,Medea,weiblich,2
2013,Medina,weiblich,5
2013,Melanie,weiblich,3
2013,Melek,weiblich,1
2013,Melina,weiblich,4
2013,Melinda,weiblich,1
2013,Melisa,weiblich,4
2013,Melody,weiblich,1
2013,Meret,weiblich,3
2013,Meryem,weiblich,3
2013,Mia,weiblich,8
2013,Michal,weiblich,1
2013,Michela,weiblich,1
2013,Michelle,weiblich,2
2013,Mika,weiblich,1
2013,Mikko,weiblich,1
2013,Mila,weiblich,15
2013,Milena,weiblich,3
2013,Milica,weiblich,1
2013,Milla,weiblich,5
2013,Mimi,weiblich,1
2013,Mina,weiblich,3
2013,Minh,weiblich,1
2013,Mira,weiblich,11
2013,Miranda,weiblich,1
2013,Miriam,weiblich,1
2013,Mirta,weiblich,1
2013,Mona,weiblich,2
2013,Morena,weiblich,1
2013,Nabila,weiblich,1
2013,Nadine,weiblich,1
2013,Nadja,weiblich,1
2013,Naemi,weiblich,1
2013,Naila,weiblich,2
2013,Naima,weiblich,1
2013,Naira,weiblich,1
2013,Naomi,weiblich,4
2013,Natalia,weiblich,3
2013,Natalie,weiblich,1
2013,Natascha,weiblich,2
2013,Nathalie,weiblich,2
2013,Nayla,weiblich,1
2013,Neha,weiblich,1
2013,Nejla,weiblich,1
2013,Nela,weiblich,1
2013,Nele,weiblich,2
2013,Nelly,weiblich,1
2013,Nena,weiblich,1
2013,Nerea,weiblich,1
2013,Neva,weiblich,1
2013,Nevena,weiblich,1
2013,Nicola,weiblich,1
2013,Nicole,weiblich,1
2013,Nika,weiblich,1
2013,Nikolina,weiblich,1
2013,Nima,weiblich,1
2013,Nina,weiblich,9
2013,Nives,weiblich,2
2013,Noa,weiblich,3
2013,Noelia,weiblich,1
2013,Noemi,weiblich,7
2013,Nora,weiblich,11
2013,Norina,weiblich,1
2013,Nour,weiblich,1
2013,Noura,weiblich,2
2013,Nova,weiblich,2
2013,Noémi,weiblich,1
2013,Noémie,weiblich,3
2013,Nuria,weiblich,3
2013,Nyima,weiblich,1
2013,Olga,weiblich,1
2013,Olive,weiblich,1
2013,Olivera,weiblich,1
2013,Olivia,weiblich,11
2013,Ottilia,weiblich,1
2013,Paula,weiblich,8
2013,Paulina,weiblich,4
2013,Pauline,weiblich,1
2013,Penelope,weiblich,1
2013,Perla,weiblich,2
2013,Petra,weiblich,1
2013,Philippa,weiblich,1
2013,Philomena,weiblich,1
2013,Pina,weiblich,2
2013,Rafaela,weiblich,1
2013,Raffaela,weiblich,1
2013,Raquel,weiblich,1
2013,Rea,weiblich,1
2013,Rebekka,weiblich,1
2013,Rhea,weiblich,1
2013,Rina,weiblich,2
2013,Rita,weiblich,2
2013,Rivka,weiblich,1
2013,Romina,weiblich,1
2013,Romy,weiblich,5
2013,Rona,weiblich,1
2013,Ronja,weiblich,9
2013,Rosa,weiblich,2
2013,Rosalie,weiblich,1
2013,Roxana,weiblich,1
2013,Roya,weiblich,1
2013,Sabina,weiblich,1
2013,Sabrina,weiblich,4
2013,Sadia,weiblich,2
2013,Sahar,weiblich,1
2013,Sai,weiblich,1
2013,Salima,weiblich,1
2013,Salome,weiblich,3
2013,Samira,weiblich,1
2013,Sandy,weiblich,1
2013,Sanja,weiblich,1
2013,Sanna,weiblich,2
2013,Sara,weiblich,21
2013,Sarah,weiblich,11
2013,Sarina,weiblich,2
2013,Sascha,weiblich,1
2013,Selin,weiblich,1
2013,Selina,weiblich,4
2013,Selma,weiblich,8
2013,Sema,weiblich,1
2013,Sena,weiblich,1
2013,Seraina,weiblich,2
2013,Shana,weiblich,1
2013,Sharon,weiblich,1
2013,Shira,weiblich,1
2013,Shirley,weiblich,1
2013,Sibel,weiblich,1
2013,Silvana,weiblich,1
2013,Sinja,weiblich,1
2013,Smilla,weiblich,1
2013,Sofia,weiblich,13
2013,Sofie,weiblich,1
2013,Sofija,weiblich,1
2013,Sonia,weiblich,1
2013,Sonja,weiblich,1
2013,Sophia,weiblich,21
2013,Sophie,weiblich,16
2013,Soraya,weiblich,3
2013,Stella,weiblich,7
2013,Suela,weiblich,1
2013,Sumaya,weiblich,2
2013,Suna,weiblich,1
2013,Susanna,weiblich,1
2013,Suzana,weiblich,1
2013,Svetlana,weiblich,1
2013,Tamara,weiblich,3
2013,Tara,weiblich,2
2013,Tatiana,weiblich,2
2013,Tenzin,weiblich,2
2013,Thea,weiblich,1
2013,Theres,weiblich,1
2013,Tijana,weiblich,1
2013,Tilda,weiblich,2
2013,Tilla,weiblich,3
2013,Timea,weiblich,1
2013,Tuana,weiblich,1
2013,Uma,weiblich,2
2013,Valentina,weiblich,3
2013,Valentine,weiblich,1
2013,Valeria,weiblich,1
2013,Valerie,weiblich,2
2013,Valeska,weiblich,1
2013,Valérie,weiblich,1
2013,Vanessa,weiblich,2
2013,Vanja,weiblich,1
2013,Vera,weiblich,3
2013,Veronica,weiblich,3
2013,Victoria,weiblich,7
2013,Viktoria,weiblich,1
2013,Viola,weiblich,1
2013,Vivian,weiblich,1
2013,Viviana,weiblich,1
2013,Vivien,weiblich,1
2013,Vivienne,weiblich,4
2013,Wanda,weiblich,1
2013,Yael,weiblich,5
2013,Yamina,weiblich,2
2013,Yara,weiblich,4
2013,Yasmin,weiblich,1
2013,Yasmina,weiblich,1
2013,Yaël,weiblich,1
2013,Ylva,weiblich,1
2013,Yuna,weiblich,2
2013,Yvonne,weiblich,1
2013,Zahra,weiblich,1
2013,Zainab,weiblich,1
2013,Zara,weiblich,1
2013,Zehra,weiblich,1
2013,Zeynep,weiblich,2
2013,Zina,weiblich,1
2013,Zoe,weiblich,4
2013,Zofia,weiblich,2
2013,Zora,weiblich,3
2013,Zoé,weiblich,5
2013,Zoë,weiblich,1
2012,Ada,weiblich,1
2012,Adelheid,weiblich,1
2012,Adina,weiblich,2
2012,Adriana,weiblich,5
2012,Agata,weiblich,2
2012,Agatha,weiblich,1
2012,Aicha,weiblich,2
2012,Aiko,weiblich,2
2012,Aisha,weiblich,1
2012,Alaa,weiblich,1
2012,Alba,weiblich,1
2012,Aleksandra,weiblich,1
2012,Alena,weiblich,1
2012,Alessandra,weiblich,2
2012,Alessia,weiblich,6
2012,Alexa,weiblich,1
2012,Alexandra,weiblich,4
2012,Aleyna,weiblich,1
2012,Alice,weiblich,9
2012,Alicia,weiblich,3
2012,Alija,weiblich,1
2012,Alina,weiblich,12
2012,Aline,weiblich,3
2012,Alisha,weiblich,1
2012,Alissa,weiblich,1
2012,Alix,weiblich,1
2012,Aliya,weiblich,1
2012,Aliyah,weiblich,2
2012,Aliza,weiblich,1
2012,Allegra,weiblich,2
2012,Alma,weiblich,6
2012,Almira,weiblich,1
2012,Alva,weiblich,2
2012,Alyssa,weiblich,2
2012,Amal,weiblich,1
2012,Amalia,weiblich,3
2012,Amanda,weiblich,2
2012,Amara,weiblich,1
2012,Amaya,weiblich,1
2012,Amber,weiblich,1
2012,Ambra,weiblich,1
2012,Amelia,weiblich,3
2012,Amelie,weiblich,9
2012,Amina,weiblich,3
2012,Amira,weiblich,2
2012,Amra,weiblich,2
2012,Amy,weiblich,1
2012,Amélie,weiblich,5
2012,Ana,weiblich,4
2012,Anastasia,weiblich,1
2012,Anaïs,weiblich,1
2012,Andrea,weiblich,1
2012,Anela,weiblich,1
2012,Anesa,weiblich,1
2012,Angel,weiblich,1
2012,Angelina,weiblich,4
2012,Anik,weiblich,1
2012,Anika,weiblich,1
2012,Anila,weiblich,1
2012,Anisa,weiblich,1
2012,Anja,weiblich,4
2012,Anna,weiblich,18
2012,Annabelle,weiblich,1
2012,Annalena,weiblich,1
2012,Anne-Sophie,weiblich,1
2012,Annie,weiblich,1
2012,Annik,weiblich,2
2012,Annika,weiblich,2
2012,Anouk,weiblich,13
2012,Antonia,weiblich,5
